"country","year","sex","cause","m0","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","m13","m14","m15","m16","m17","m18","m19","m20","m21","m22","m23","m24","m25","m26","m27","m28","m29","m30","m31","m32","m33","m34","m35","m36","m37","m38","m39","m40","m41","m42","m43","m44","m45","m46","m47","m48","m49","m50","m51","m52","m53","m54","m55","m56","m57","m58","m59","m60","m61","m62","m63","m64","m65","m66","m67","m68","m69","m70","m71","m72","m73","m74","m75","m76","m77","m78","m79","m80","m81","m82","m83","m84","m85","m86","m87","m88","m89","m90","m91","m92","m93","m94","m95","m96","m97","m98","m99","m100"
"USA",2009,1,2,-10.2315359282227,-10.739492978977,-10.6205133750953,-10.4431343571513,-10.553623374144,-10.5367544412996,-10.4738474483554,-10.3770515451439,-10.5898210533822,-10.4548421337217,-10.7141154204493,-10.5068465314674,-10.924635782447,-10.4917078286884,-10.6650988094622,-10.4089367562625,-10.2662535626966,-10.3205940651661,-10.3170474208733,-10.0697606379486,-9.86644265904434,-9.7531031744733,-9.69712339587277,-9.64570609296071,-9.74055011075534,-9.46435399977506,-9.63363379635157,-9.59633988495652,-9.43979064235314,-9.32527585685298,-9.28538773808285,-9.10925568760193,-9.1444559520457,-9.10641553789343,-8.91233845175928,-8.83574445380173,-8.67700230281318,-8.57712098272385,-8.50542607028201,-8.43673886336263,-8.32171991435933,-8.14774449177199,-7.97172277050121,-7.8799225200598,-7.63223819574342,-7.52111494988993,-7.34369916323343,-7.16510710596907,-7.0620290834551,-6.86458974910886,-6.72650229859469,-6.57084305225831,-6.42003459774703,-6.33865226922734,-6.2257864299683,-6.0899437483247,-5.97466690867322,-5.88490325096167,-5.79373534753813,-5.71892882258993,-5.5902507389024,-5.50730595049795,-5.43004176224381,-5.32541403008396,-5.25127879721069,-5.13530162592569,-5.04318249042981,-4.99612120125411,-4.90466931795576,-4.83075380596895,-4.73810744479724,-4.70132306000945,-4.64107631097843,-4.57565827903081,-4.49344786439094,-4.40440108062025,-4.35775324642073,-4.28668893798804,-4.18105705138561,-4.17495089804887,-4.12987788548283,-4.05704315250541,-3.97785180836809,-3.92957424662614,-3.83174042721991,-3.80422861906868,-3.74088479424811,-3.69474735167952,-3.64317742425381,-3.5686124631501,-3.5747479966256,-3.52183603697289,-3.45040011387308,-3.38816148982384,-3.3648529460819,-3.33358979254728,-3.40151412099438,-3.33116722909707,-3.4376235685105,-3.36040129532934,-3.40184457331444
"USA",2009,1,3,-8.65784699587657,-10.1641142647462,-10.8387533558417,-11.4019783115887,-11.5468609472551,-11.3251997617363,-11.538549671596,-11.4448826297363,-11.3629991083524,-10.9770289161414,-11.6198090957362,-11.1486934141597,-11.9231590073157,-11.3111452345787,-11.2449140547204,-11.4630943561483,-11.4448960174502,-11.1723320576833,-10.9231747444638,-10.858202820276,-10.6032539258853,-10.6161416290511,-10.4931219716932,-10.4442110109908,-10.4258466478038,-10.2996637427153,-10.2113986219167,-10.2036237569307,-10.175234217224,-10.3409219165081,-10.3285650512115,-10.1940581286765,-10.1221083859892,-10.1636383219937,-10.1074050111936,-10.0885008064665,-9.84374197272176,-9.9121225282445,-9.73657795876572,-9.68307698689308,-9.61055268466532,-9.49888180136256,-9.33979467836703,-9.37898754000034,-9.07679349844441,-8.97806464893774,-8.87863223580861,-8.88695385644763,-8.68228883155489,-8.54166162010512,-8.39673136432717,-8.20812871441048,-8.11431440050581,-8.03619721650937,-7.87357127624075,-7.79135929170936,-7.7055976851427,-7.50470133705283,-7.48875479486446,-7.3307920601228,-7.21837037890096,-7.11514388764422,-6.97743421544761,-6.82546202445024,-6.67982493268041,-6.51299077083329,-6.42545154256823,-6.33657980784996,-6.17381699884418,-6.09933995557708,-5.96069343076524,-5.85524879676722,-5.71972555571937,-5.64903400749063,-5.53700191165093,-5.39291541181458,-5.33020087291435,-5.19970619568443,-5.08316519911287,-4.96264412246958,-4.94315328264439,-4.78904783652092,-4.64289072376024,-4.56542137895972,-4.44468853845862,-4.33325518753205,-4.23801295097106,-4.14636903025804,-4.06669670893639,-3.91393991858897,-3.85911708136837,-3.74821519639631,-3.63245308181594,-3.51829825373295,-3.40542108996912,-3.32648396814365,-3.27463653515603,-3.13632731356773,-3.04148582842494,-2.94720408840053,-2.75903297324697
"USA",2009,1,4,-9.59395999070847,-11.5016337865792,-11.9132816782043,-12.7457202321771,-13.8494602401483,-12.752328157304,-13.8411438645486,-13.4373223398355,-13.1547704108438,-12.7406201083994,-13.8711158415995,-12.9404604833589,-12.9527849244757,-12.95980736016,-12.4976802732105,-12.2960074355973,-12.8312029201581,-12.0731337279071,-12.3582512984394,-12.1799761712161,-11.9895609476394,-12.0401920402525,-11.2916346697162,-11.153343220291,-10.9471268579668,-10.7696370952118,-10.7838857398886,-10.3833737367694,-10.7410117422468,-10.5943285831784,-10.3736162838896,-9.99584012084861,-10.0255986116646,-10.0133211788937,-9.96593991614813,-9.58765960843765,-9.7258877447709,-9.46738161044998,-9.26749533700382,-9.12552756017316,-9.01479005481762,-8.80567982086956,-8.70669197431773,-8.62581237997671,-8.42231884191074,-8.28842956559573,-8.25167324744931,-8.05860735712199,-7.91784310270218,-7.88524253918049,-7.75366610079194,-7.66231431816453,-7.57024400529743,-7.51745585883603,-7.46931864766203,-7.36015758015,-7.38552923377396,-7.29456203221627,-7.37333809701046,-7.28829182998667,-7.31202803457363,-7.34921885271313,-7.30804487586692,-7.27419033558992,-7.28448489909879,-7.17499495681815,-7.17106972910924,-7.19529301979015,-7.15846871986555,-7.11743449294891,-7.06097760101796,-7.08367045620378,-6.98272803381804,-6.92708867641522,-6.87591332807693,-6.79977200995723,-6.77797565657414,-6.65634778684887,-6.60716425852012,-6.4912280399623,-6.44063644034963,-6.39027143781832,-6.23846712816255,-6.16321672884253,-6.11342897230181,-5.95338848810237,-5.90933982334801,-5.71226276045793,-5.66093578530163,-5.52179750007453,-5.43047214808608,-5.33983964945849,-5.17795672677384,-5.13723587216604,-5.04524226598418,-4.89633255613553,-4.97304289792588,-4.75714953058043,-5.13444714082892,-4.65775670256692,-4.34758774756403
"USA",2009,1,5,-7.66298033659539,-8.55776873899729,-8.75467813241113,-8.9993578902502,-9.30517382205212,-9.57998480211649,-9.77918731033237,-9.9917761023465,-10.0860111554456,-9.88732381301963,-9.93878551272625,-9.60759952440763,-9.40262200836253,-9.22631630755401,-8.85887091781411,-8.36564659280121,-7.82444827382253,-7.5449219268433,-7.15039073188967,-7.06152590410837,-6.96518854684602,-6.8369864859157,-6.91798141836676,-6.87487984150622,-6.90733157282688,-6.94399491097631,-6.89956366215188,-6.98828268235631,-6.96477163671714,-6.90880340299034,-7.0126890259462,-7.00420787397588,-7.02755338764046,-7.04256694888173,-7.05279493485532,-7.05790594734043,-7.02830110410054,-7.04258810864057,-7.03810180240281,-7.06449277777548,-7.04019493593468,-6.96899184001675,-6.97988962312056,-6.97333243654417,-6.92867158586029,-6.93497738826607,-6.84785848762047,-6.86241189759904,-6.88140861030413,-6.90051778760361,-6.89100007033221,-6.87892445076223,-6.8845836872067,-6.87425801720273,-6.93939933071423,-6.94267323513512,-6.96410633106583,-6.97389664337353,-6.99714268796693,-7.05861999533885,-7.07754604359827,-7.08164065625105,-7.17395440931684,-7.16724578393957,-7.18616829226043,-7.16608121343791,-7.06279163905147,-7.06487718085255,-7.08086947167162,-7.08343312978743,-7.07595048088052,-6.98849913300476,-6.96668301218965,-6.88631597804287,-6.85280791618941,-6.75772888723553,-6.58917930358478,-6.55101941019763,-6.45164401333756,-6.418492565086,-6.34175050137787,-6.26801331695787,-6.13198412802693,-5.95927530893299,-5.83916135461809,-5.80489746124158,-5.63512642263191,-5.58864615087914,-5.43445485816218,-5.33198432290392,-5.20219153620847,-5.15518553134237,-5.05189965815221,-4.90577779647634,-4.83870248732117,-4.79481535000618,-4.75136017744673,-4.57476504719497,-4.37808959995859,-4.50055159784146,-4.37084531290488
"USA",2009,1,6,-5.06539906094008,-8.61510621233084,-9.23749557211245,-9.66134513816137,-10.0199449647331,-10.1865885224503,-10.2714120892932,-10.3307209359396,-10.1335863525034,-10.405097445433,-10.2598465582607,-10.1550614521229,-10.2050932172775,-10.0463843902352,-10.001869694171,-9.83509179062568,-9.92126797902598,-9.45461026045752,-9.40212718395857,-9.16183692152295,-9.08901585216901,-9.00853516473969,-8.92605835746917,-8.84907337915703,-8.75699990345291,-8.7787766033618,-8.66364455623805,-8.57480547252474,-8.57161598851754,-8.52060268608521,-8.46868455507802,-8.38934934848946,-8.38533075889088,-8.37692873711971,-8.18589209711573,-8.14130059730585,-8.18248938442947,-8.04523064359948,-7.97453835307246,-7.84761729133579,-7.75530470203941,-7.65483636026617,-7.56375186450034,-7.48636462744739,-7.39084966746462,-7.3210096457995,-7.31028824638867,-7.14880623207844,-7.1013925542983,-7.03205426382815,-6.94815785861891,-6.85707326338432,-6.76446474739919,-6.71422596202368,-6.68014063882798,-6.62462909468017,-6.54421971908992,-6.45115650694989,-6.44267478857895,-6.35109757482024,-6.30986909592197,-6.28232106575414,-6.23543762294182,-6.14504523598844,-6.09567676330526,-5.99663397900673,-5.94664600861327,-5.85237390422247,-5.78129490508611,-5.72277563090488,-5.58496830392835,-5.4657916580278,-5.37837595865347,-5.26886570187584,-5.13204780799761,-5.02448673851938,-4.9252204013132,-4.76781025944813,-4.6342314450902,-4.55008483344769,-4.43187557422339,-4.28617596775763,-4.16940586585879,-4.00648669496151,-3.85839694216989,-3.72820371616208,-3.57126244956654,-3.45206963555641,-3.33196403978353,-3.15232440237247,-3.05620375180142,-2.94556619620752,-2.80395896521051,-2.69876256797196,-2.57549414086635,-2.48333934436094,-2.38032517360018,-2.292172225736,-2.26225731593039,-2.13783845948243,-1.92575190168752
"USA",2009,2,1,-8.9554494912567,-10.654255111116,-11.5124236346775,-11.3583742590683,-11.9324387344541,-11.7282078494508,-11.7843709608475,-11.6624627858958,-12.0132294383246,-11.7135298851263,-12.4388682919192,-11.7961062837364,-12.1192370687631,-12.0375523323903,-11.4824552910517,-11.7129491808747,-12.0833585963427,-10.996520755461,-10.8699065721595,-11.0075543321712,-10.5759686744586,-10.5351445852286,-10.4472037522461,-10.2125919729621,-10.0796736229467,-10.1248563827281,-10.070166946169,-9.95284997274586,-9.69102910827234,-9.70184813502037,-9.50632534063062,-9.44254294449639,-9.29701728851943,-9.2271694894042,-9.10796108657126,-9.1150018013523,-8.92434696329149,-8.83570582173451,-8.61501769154691,-8.55975476631385,-8.31198344266389,-8.32031741575476,-8.19681081310638,-8.10871314028919,-7.88240614049767,-7.82361296555987,-7.69769558470969,-7.63103736017331,-7.51954012813652,-7.42675107124989,-7.37609688764161,-7.23946267665729,-7.13662330309766,-7.06240641279564,-7.04137382794235,-6.93626351126303,-6.86329690259124,-6.75975958820486,-6.69352521631213,-6.62986838013238,-6.47761470689543,-6.38667460454443,-6.30411111451008,-6.16377599784987,-6.07402754792085,-5.98925010862284,-5.90370750325649,-5.78793424066724,-5.71749332375394,-5.62652550444206,-5.48506850570503,-5.37277579491285,-5.25015008841451,-5.14565419043895,-5.00236128834559,-4.87831715301231,-4.75612138023961,-4.62722006634865,-4.51362499012672,-4.38891229719294,-4.28863639669646,-4.14076565927688,-3.97625381057734,-3.83443728975103,-3.67711124519475,-3.53875674530369,-3.38769564880362,-3.2356223059666,-3.10470645353475,-2.94564274891974,-2.83017382752957,-2.69680120498646,-2.56532545280443,-2.41807200623512,-2.31275451420634,-2.22072403970972,-2.09975864925229,-2.02042146336465,-1.90290428227866,-1.81883320715122,-1.60491368152489
"USA",2009,2,2,-10.3656467573311,-10.6757364335554,-10.4477055669054,-10.7326451864432,-10.6687491334705,-10.4403639399167,-10.7082612890936,-10.9402741483977,-10.7369086247489,-10.5943270999533,-10.8293488846396,-10.742985791086,-10.8282386426992,-10.8848477576971,-10.5757271715413,-10.6543154243578,-10.6364644212952,-10.4691550460605,-10.600243085294,-10.3843553315523,-10.4561395824015,-10.2838503862887,-10.2930504820117,-10.0107574596837,-10.0912474074054,-9.89930944458456,-9.75171144858392,-9.57755688220453,-9.51637319349461,-9.48828923714944,-9.29377088306463,-9.09042217558585,-9.06945188511658,-8.79217904056676,-8.77149294151748,-8.65746429596157,-8.46822972707206,-8.35565761440749,-8.25455452106566,-8.0964218468406,-7.96973329889533,-7.76443320807484,-7.74849797690405,-7.62249543757314,-7.46744187699234,-7.32207517576115,-7.19555696634629,-7.06735301753186,-6.97374253063893,-6.87635003900991,-6.74943814870463,-6.67446818671159,-6.56149717355293,-6.48495530595167,-6.40482547231344,-6.3211417252818,-6.26428442305914,-6.15350303098197,-6.10323288447406,-5.97916844262982,-5.86823894137898,-5.80265617905541,-5.73257438358669,-5.62676746198114,-5.55749997201039,-5.45645821058689,-5.39453020974878,-5.31669602747068,-5.25442080724746,-5.19138338138221,-5.11438860382421,-5.04575124463904,-4.99476896075473,-4.93115577704912,-4.84462761343756,-4.80088892657565,-4.76781899746811,-4.69838706393873,-4.65453765935943,-4.62735366944956,-4.5837809917498,-4.54106564171206,-4.46673444124281,-4.44021619096499,-4.3853439670213,-4.34365718158415,-4.27606458768891,-4.25263646137625,-4.23300070217447,-4.19336882033832,-4.18852319797168,-4.17857112527656,-4.15754292046967,-4.12407383735812,-4.10349378725215,-4.04225964441469,-4.10495950412851,-4.11334836483806,-4.0166999695741,-3.97296489243551,-4.11507073183936
"USA",2009,2,3,-9.02052223987116,-10.1736954394974,-10.9818183949291,-10.882979063558,-11.2785368941734,-11.4098061167203,-11.3569722809922,-11.7230973634281,-11.9332127302351,-11.4904451943472,-11.8102768655909,-11.2853353382174,-11.6267964817755,-11.1902776144626,-11.5825568295705,-11.2503339094131,-11.4328108514638,-11.3219722449521,-11.0522577616217,-11.1527445538764,-11.0868152795747,-10.8716594813182,-10.7349026355239,-10.8544923116836,-10.6335809455002,-10.6119033449207,-10.2990341927187,-10.3053143536738,-10.248746198403,-10.2074258967125,-10.2397668741429,-10.245403426093,-10.1461894615056,-10.2348356384251,-10.2159425417115,-10.1949505071554,-10.0657100888079,-9.9143394836815,-9.94700019233621,-9.71810619332864,-9.71585895893985,-9.43307496011958,-9.52693533792489,-9.25520160582416,-9.34044252406159,-9.00476297220371,-8.97922286410115,-8.79135079805465,-8.70018060360156,-8.53479861380963,-8.41860825251928,-8.30986532765107,-8.17567059347456,-8.15154708391847,-8.08791471941754,-7.96364154115105,-7.80183301163791,-7.85313653884394,-7.71245129957557,-7.63756366687674,-7.42871845000592,-7.32723073911903,-7.17946197297585,-7.04973542065881,-6.91795363707844,-6.78851790150551,-6.6146171016327,-6.5328598390604,-6.42249536593638,-6.33408632117209,-6.17079985247926,-6.10599662759862,-6.01503986937084,-5.8938028510739,-5.79148891933043,-5.67869925242563,-5.59926853973739,-5.50769756184777,-5.43344069139296,-5.33018153009689,-5.24478446823632,-5.17104119536624,-5.05094319122764,-4.94936013325604,-4.86037292005234,-4.77353000284104,-4.68577423236188,-4.6092974073209,-4.49973296982925,-4.41561892787572,-4.35764923290786,-4.23034212749082,-4.10342846010193,-4.04208091742795,-3.94834556121375,-3.84478634491573,-3.73968565471516,-3.71991552372841,-3.64503287955965,-3.53817883158379,-3.35183301961514
"USA",2009,2,4,-10.1107479747979,-11.9393791739595,-12.7164275385198,-12.7020964990243,-12.5513545482374,-13.4021486190246,-13.7991854564426,-13.3969928845573,-12.7063592862041,-12.4067051268174,-13.4196273823044,-12.424704968801,-13.8240276146458,-13.1361933706451,-13.1407056055032,-12.9366801904506,-13.18202096709,-12.7882258949053,-12.8158076501654,-12.4212370221057,-12.5038931174734,-12.1626515376027,-11.4970004824733,-11.4988297748282,-11.5010691048844,-11.1097217735599,-11.4120035419783,-11.3490542116104,-10.8285216352048,-10.8245211144518,-10.7234793674846,-10.69526900556,-10.8010800665093,-10.23478665489,-10.5273078870102,-10.194881635212,-10.1789664251747,-9.8659435096639,-9.93735150385932,-9.59512699079525,-9.59014678414343,-9.24965604360193,-9.33464559813049,-9.11791787243017,-8.87037209692613,-8.85822832801983,-8.74020731527006,-8.67571363159879,-8.67229229467569,-8.5545757247136,-8.45468334716332,-8.47975466769104,-8.33793883572288,-8.24711634528272,-8.28886006219272,-8.27151410330641,-8.25377157495257,-8.09104733360669,-8.05956362871346,-8.05629149676294,-8.05926338743265,-7.97064383393226,-7.89177508663542,-7.88632255458634,-7.77936623532084,-7.78557896704234,-7.70429308484431,-7.55275548549977,-7.56836068752395,-7.43670213425041,-7.43186569177577,-7.28334882612998,-7.142477195851,-7.15705868493585,-7.02741788855696,-6.98990435373781,-6.91967252230059,-6.82617287916008,-6.67934887847217,-6.61360013660115,-6.61476929839201,-6.50148729050486,-6.41576109513424,-6.31423464212571,-6.19734752895684,-6.05584130721402,-5.98504560610864,-5.88736177995209,-5.82023951252519,-5.59619576569185,-5.57575747308007,-5.47280490901186,-5.33491179841378,-5.27237204274675,-5.1554607104462,-5.16892220090214,-5.0585194647835,-4.98610314619651,-5.00288971432533,-4.94784936251984,-4.76816996415553
"USA",2009,2,5,-7.99510910826285,-8.87174606205644,-9.17978046506828,-9.50925553500967,-9.63718970353353,-9.96751563994714,-9.94888242033509,-10.3523361984455,-10.5466119746704,-10.1159729307317,-10.283826908328,-10.199916195768,-9.9422948412888,-9.91663946572514,-9.62900111215783,-9.08636119593811,-8.6492566703133,-8.49511700656315,-8.31019633379024,-8.32851858667853,-8.35194998771446,-8.26858492020164,-8.30095249566898,-8.22956391810155,-8.23908637184227,-8.31887103582756,-8.19292476330517,-8.23623816252445,-8.21504097180505,-8.13272536097815,-8.16865909554555,-8.2807036885643,-8.13521577769713,-8.13356098596571,-8.15228155818764,-8.1542586625927,-8.14022331509349,-8.06618884677703,-8.09429743425603,-8.0396101646647,-7.93311282249871,-8.00628120412169,-7.87956482560234,-7.83248039487545,-7.82658443868603,-7.7941782367758,-7.67659030342276,-7.70693024702643,-7.69539165429781,-7.73392905743206,-7.75427826500506,-7.77502740889023,-7.74687377961076,-7.70761093616447,-7.78151820545795,-7.85966008598654,-7.85704964724997,-7.92192282637326,-7.98396087067988,-8.04778848341019,-8.01175310147889,-8.10284717290701,-8.1998598410482,-8.0975976668819,-8.11768635918439,-8.0085571807014,-7.99286931446246,-7.94097984671013,-7.99004740772703,-7.91474958278916,-7.81151360731751,-7.81108134949537,-7.80878367912372,-7.6197011147935,-7.56520019799551,-7.44258539171102,-7.4017768761187,-7.3287367951719,-7.2079900377326,-7.0556229461013,-6.98550483946461,-6.90227849357879,-6.71893050006317,-6.60063987593938,-6.45354138020033,-6.35208807672496,-6.21341913747345,-6.09664347017366,-5.98943982543486,-5.88456973507429,-5.77277478940294,-5.62364787262673,-5.52716831143968,-5.44734187862634,-5.25987690115823,-5.24567705857059,-5.18252815886008,-4.94257458589832,-4.96474542270957,-4.90721305777996,-4.859272574797
"USA",2009,2,6,-5.2532464811256,-8.75106148484374,-9.32536814079988,-9.68116547295807,-10.1275233088786,-10.169566113976,-10.2436433911576,-10.5441562988082,-10.2930193585013,-10.4251965050096,-10.2138071877875,-10.0970435085708,-10.1220858118551,-10.2312470414749,-10.0490122320197,-10.2551192285521,-9.93283571799403,-9.7837791679809,-9.6233488240748,-9.47630618444765,-9.39521746884826,-9.19875314742775,-9.21805555676654,-9.07915101441735,-8.98809265589899,-8.92628934921528,-8.84648045918821,-8.93965780748657,-8.80361389908615,-8.72952601222586,-8.7035323952923,-8.7488294023078,-8.66949828181243,-8.56021342228936,-8.44729109535862,-8.42598107529968,-8.37357151839223,-8.25791503447396,-8.18562586293892,-8.26071973572899,-8.18452902214441,-8.08037385263037,-7.96589738914098,-7.88821266803931,-7.80606184899656,-7.74379065430395,-7.73151115476907,-7.5767906256541,-7.51437772350102,-7.53040580275186,-7.39332302013571,-7.38646761801937,-7.22374891985779,-7.22431128163313,-7.11738123814493,-7.05423026740438,-6.9769355956631,-6.9747616705701,-6.90212606235471,-6.79953671891103,-6.72073052993031,-6.65035629387644,-6.57980930678384,-6.46778608683732,-6.45390660562626,-6.28103326279551,-6.26639106474086,-6.13934585042419,-6.06296109653504,-5.95545047760027,-5.83477230291045,-5.72662929142444,-5.6508985603338,-5.49424207651034,-5.35226478633163,-5.21237970046064,-5.11170407094382,-4.97340224795868,-4.83035341928292,-4.67867027033944,-4.5921470772089,-4.41876588982297,-4.26327276882483,-4.1159375632909,-3.97937152272538,-3.82002542317999,-3.67619955972346,-3.52738135190968,-3.39683170452915,-3.24089782161862,-3.12670848434593,-3.00515725495144,-2.8640022180184,-2.72172509029787,-2.62711480803041,-2.51237433311081,-2.39552469944018,-2.28751181871126,-2.19271086541757,-2.12788875610118,-1.8854943651177
