"country","year","sex","cause","e0","e1","e2","e3","e4","e5","e6","e7","e8","e9","e10","e11","e12","e13","e14","e15","e16","e17","e18","e19","e20","e21","e22","e23","e24","e25","e26","e27","e28","e29","e30","e31","e32","e33","e34","e35","e36","e37","e38","e39","e40","e41","e42","e43","e44","e45","e46","e47","e48","e49","e50","e51","e52","e53","e54","e55","e56","e57","e58","e59","e60","e61","e62","e63","e64","e65","e66","e67","e68","e69","e70","e71","e72","e73","e74","e75","e76","e77","e78","e79","e80","e81","e82","e83","e84","e85","e86","e87","e88","e89","e90","e91","e92","e93","e94","e95","e96","e97","e98","e99","e100"
"USA",1983,2,5,1778573.15,1721899.78,1706391.54,1693954.35,1664490.32,1612488.5,1594667.56,1564416.91,1514277.16,1561852.34,1629044.36,1693063.77,1810883.47,1808060.67,1786498.56,1769256.82,1809805.15,1866989.92,1949854.33,2125841.18,2153383,2143920,2153638.94,2133978.82,2175482.55,2181028.86,2157542.92,2122523.83,1995149.08,2110168.11,2037903.9,1942577.26,1912401.38,1845211.89,1880024.55,1861760.32,1894698.33,1496403.96,1420971.2,1514717.43,1558641.31,1362943.5,1286706.2,1240863.73,1236475.19,1193864.09,1162368.99,1165524.3,1095197.66,1118394.55,1136715.22,1118286.73,1147675.15,1173805.02,1211200.34,1202193.77,1203256.2,1227089.34,1187033.17,1218078.35,1207656.4,1183568.22,1132682.32,1096909.92,1094769.51,1076076.24,1031762.16,1009634,968283.99,968540.42,919989.81,886949.63,843901.99,797520.15,777514.32,730988.37,685647,645883.45,598972.97,555900.68,501529.11,450049.57,422160.85,379371.2,327522.27,297644.17,263059.35,235037.15,201171.6,168347.28,140832.37,113839.77,89677.94,70906.48,54312.73,39029.35,27299.86,19482.11,13527.53,9147.35,15913.44
"USA",1983,2,6,1778573.15,1721899.78,1706391.54,1693954.35,1664490.32,1612488.5,1594667.56,1564416.91,1514277.16,1561852.34,1629044.36,1693063.77,1810883.47,1808060.67,1786498.56,1769256.82,1809805.15,1866989.92,1949854.33,2125841.18,2153383,2143920,2153638.94,2133978.82,2175482.55,2181028.86,2157542.92,2122523.83,1995149.08,2110168.11,2037903.9,1942577.26,1912401.38,1845211.89,1880024.55,1861760.32,1894698.33,1496403.96,1420971.2,1514717.43,1558641.31,1362943.5,1286706.2,1240863.73,1236475.19,1193864.09,1162368.99,1165524.3,1095197.66,1118394.55,1136715.22,1118286.73,1147675.15,1173805.02,1211200.34,1202193.77,1203256.2,1227089.34,1187033.17,1218078.35,1207656.4,1183568.22,1132682.32,1096909.92,1094769.51,1076076.24,1031762.16,1009634,968283.99,968540.42,919989.81,886949.63,843901.99,797520.15,777514.32,730988.37,685647,645883.45,598972.97,555900.68,501529.11,450049.57,422160.85,379371.2,327522.27,297644.17,263059.35,235037.15,201171.6,168347.28,140832.37,113839.77,89677.94,70906.48,54312.73,39029.35,27299.86,19482.11,13527.53,9147.35,15913.44
"USA",1983,3,1,3643048.64,3527272.2,3490758.24,3463917.17,3405973.26,3300764.23,3266138.06,3205422.45,3105171.3,3199831.84,3340083.73,3465886.41,3706788.24,3697459.96,3654952.95,3615935.75,3699547.58,3826044.21,3962928.92,4292790.75,4341994.41,4317002.65,4331464.35,4277755.98,4363695.88,4370636.43,4316153.55,4239373,3977513.86,4211552.54,4054653.18,3853718.49,3789208.71,3643641.71,3727447.97,3679571.87,3731917.07,2940543.78,2789592.83,2984714.12,3062600.33,2675934.81,2526759.14,2428319.87,2425512.21,2337413.87,2268878.69,2272000.09,2139579.08,2185231.77,2197499.89,2163253.3,2216739.49,2273624.31,2331603.12,2295269.7,2287489.18,2323086.55,2238028.57,2287897.82,2259032.57,2218525.16,2117203.28,2050212.76,2024989.67,1975237.64,1879390.61,1823368.97,1731796.24,1707886.07,1614400.08,1542985.54,1455281.59,1360375.89,1309251.93,1219769.26,1127824.58,1047438.46,960291.79,880850.74,782085.98,692266.27,638136.43,566219.01,482591.8,432833.8,379072.54,334651.82,283446.08,234894.94,194357.06,155260.51,120945.8,94920.76,72193.72,51476.46,35705.44,25230.86,17415.37,11666.41,20234.88
"USA",1983,3,2,3643048.64,3527272.2,3490758.24,3463917.17,3405973.26,3300764.23,3266138.06,3205422.45,3105171.3,3199831.84,3340083.73,3465886.41,3706788.24,3697459.96,3654952.95,3615935.75,3699547.58,3826044.21,3962928.92,4292790.75,4341994.41,4317002.65,4331464.35,4277755.98,4363695.88,4370636.43,4316153.55,4239373,3977513.86,4211552.54,4054653.18,3853718.49,3789208.71,3643641.71,3727447.97,3679571.87,3731917.07,2940543.78,2789592.83,2984714.12,3062600.33,2675934.81,2526759.14,2428319.87,2425512.21,2337413.87,2268878.69,2272000.09,2139579.08,2185231.77,2197499.89,2163253.3,2216739.49,2273624.31,2331603.12,2295269.7,2287489.18,2323086.55,2238028.57,2287897.82,2259032.57,2218525.16,2117203.28,2050212.76,2024989.67,1975237.64,1879390.61,1823368.97,1731796.24,1707886.07,1614400.08,1542985.54,1455281.59,1360375.89,1309251.93,1219769.26,1127824.58,1047438.46,960291.79,880850.74,782085.98,692266.27,638136.43,566219.01,482591.8,432833.8,379072.54,334651.82,283446.08,234894.94,194357.06,155260.51,120945.8,94920.76,72193.72,51476.46,35705.44,25230.86,17415.37,11666.41,20234.88
"USA",1983,3,3,3643048.64,3527272.2,3490758.24,3463917.17,3405973.26,3300764.23,3266138.06,3205422.45,3105171.3,3199831.84,3340083.73,3465886.41,3706788.24,3697459.96,3654952.95,3615935.75,3699547.58,3826044.21,3962928.92,4292790.75,4341994.41,4317002.65,4331464.35,4277755.98,4363695.88,4370636.43,4316153.55,4239373,3977513.86,4211552.54,4054653.18,3853718.49,3789208.71,3643641.71,3727447.97,3679571.87,3731917.07,2940543.78,2789592.83,2984714.12,3062600.33,2675934.81,2526759.14,2428319.87,2425512.21,2337413.87,2268878.69,2272000.09,2139579.08,2185231.77,2197499.89,2163253.3,2216739.49,2273624.31,2331603.12,2295269.7,2287489.18,2323086.55,2238028.57,2287897.82,2259032.57,2218525.16,2117203.28,2050212.76,2024989.67,1975237.64,1879390.61,1823368.97,1731796.24,1707886.07,1614400.08,1542985.54,1455281.59,1360375.89,1309251.93,1219769.26,1127824.58,1047438.46,960291.79,880850.74,782085.98,692266.27,638136.43,566219.01,482591.8,432833.8,379072.54,334651.82,283446.08,234894.94,194357.06,155260.51,120945.8,94920.76,72193.72,51476.46,35705.44,25230.86,17415.37,11666.41,20234.88
"USA",1983,3,4,3643048.64,3527272.2,3490758.24,3463917.17,3405973.26,3300764.23,3266138.06,3205422.45,3105171.3,3199831.84,3340083.73,3465886.41,3706788.24,3697459.96,3654952.95,3615935.75,3699547.58,3826044.21,3962928.92,4292790.75,4341994.41,4317002.65,4331464.35,4277755.98,4363695.88,4370636.43,4316153.55,4239373,3977513.86,4211552.54,4054653.18,3853718.49,3789208.71,3643641.71,3727447.97,3679571.87,3731917.07,2940543.78,2789592.83,2984714.12,3062600.33,2675934.81,2526759.14,2428319.87,2425512.21,2337413.87,2268878.69,2272000.09,2139579.08,2185231.77,2197499.89,2163253.3,2216739.49,2273624.31,2331603.12,2295269.7,2287489.18,2323086.55,2238028.57,2287897.82,2259032.57,2218525.16,2117203.28,2050212.76,2024989.67,1975237.64,1879390.61,1823368.97,1731796.24,1707886.07,1614400.08,1542985.54,1455281.59,1360375.89,1309251.93,1219769.26,1127824.58,1047438.46,960291.79,880850.74,782085.98,692266.27,638136.43,566219.01,482591.8,432833.8,379072.54,334651.82,283446.08,234894.94,194357.06,155260.51,120945.8,94920.76,72193.72,51476.46,35705.44,25230.86,17415.37,11666.41,20234.88
"USA",1983,3,5,3643048.64,3527272.2,3490758.24,3463917.17,3405973.26,3300764.23,3266138.06,3205422.45,3105171.3,3199831.84,3340083.73,3465886.41,3706788.24,3697459.96,3654952.95,3615935.75,3699547.58,3826044.21,3962928.92,4292790.75,4341994.41,4317002.65,4331464.35,4277755.98,4363695.88,4370636.43,4316153.55,4239373,3977513.86,4211552.54,4054653.18,3853718.49,3789208.71,3643641.71,3727447.97,3679571.87,3731917.07,2940543.78,2789592.83,2984714.12,3062600.33,2675934.81,2526759.14,2428319.87,2425512.21,2337413.87,2268878.69,2272000.09,2139579.08,2185231.77,2197499.89,2163253.3,2216739.49,2273624.31,2331603.12,2295269.7,2287489.18,2323086.55,2238028.57,2287897.82,2259032.57,2218525.16,2117203.28,2050212.76,2024989.67,1975237.64,1879390.61,1823368.97,1731796.24,1707886.07,1614400.08,1542985.54,1455281.59,1360375.89,1309251.93,1219769.26,1127824.58,1047438.46,960291.79,880850.74,782085.98,692266.27,638136.43,566219.01,482591.8,432833.8,379072.54,334651.82,283446.08,234894.94,194357.06,155260.51,120945.8,94920.76,72193.72,51476.46,35705.44,25230.86,17415.37,11666.41,20234.88
"USA",1983,3,6,3643048.64,3527272.2,3490758.24,3463917.17,3405973.26,3300764.23,3266138.06,3205422.45,3105171.3,3199831.84,3340083.73,3465886.41,3706788.24,3697459.96,3654952.95,3615935.75,3699547.58,3826044.21,3962928.92,4292790.75,4341994.41,4317002.65,4331464.35,4277755.98,4363695.88,4370636.43,4316153.55,4239373,3977513.86,4211552.54,4054653.18,3853718.49,3789208.71,3643641.71,3727447.97,3679571.87,3731917.07,2940543.78,2789592.83,2984714.12,3062600.33,2675934.81,2526759.14,2428319.87,2425512.21,2337413.87,2268878.69,2272000.09,2139579.08,2185231.77,2197499.89,2163253.3,2216739.49,2273624.31,2331603.12,2295269.7,2287489.18,2323086.55,2238028.57,2287897.82,2259032.57,2218525.16,2117203.28,2050212.76,2024989.67,1975237.64,1879390.61,1823368.97,1731796.24,1707886.07,1614400.08,1542985.54,1455281.59,1360375.89,1309251.93,1219769.26,1127824.58,1047438.46,960291.79,880850.74,782085.98,692266.27,638136.43,566219.01,482591.8,432833.8,379072.54,334651.82,283446.08,234894.94,194357.06,155260.51,120945.8,94920.76,72193.72,51476.46,35705.44,25230.86,17415.37,11666.41,20234.88
"USA",1984,1,1,1843179.83,1808411.58,1806033.31,1802949.58,1791081.19,1740882.45,1689533.01,1692627.24,1584042.27,1662631.47,1664828.91,1687034.5,1768394.99,1908168.39,1902051.7,1883625.11,1852382.59,1910876.93,1923901.18,2100483.25,2157761.33,2156393.86,2151020.37,2173576.01,2184551.18,2193178.64,2177838.52,2178243.36,2023703.85,2153071.75,2071521.33,1965848.57,1920403,1853557.49,1864828.64,1820436.96,1782979.83,1845692.1,1390266.03,1468753.29,1453378.14,1456319.62,1319317.39,1237588.63,1211726.67,1166056.01,1144636.15,1117424.48,1045564.46,1108435.64,1049542.83,1029106.09,1038442.28,1076702.4,1105317.48,1081885.98,1087456.38,1094105.29,1033721.69,1069551.29,1050499.98,1023975.58,995281.33,985695.87,952840.01,906151.09,863093.63,832362.47,770940.6,745930.41,702285,666445.06,620760.72,575687.29,544972.62,501844.95,453304.66,412408.86,371499.07,334343.57,287083.1,254382.85,217497.18,192094.42,164491.63,135077.24,116573.71,98618.56,83685.31,68253.64,54216.32,42953.17,32734.65,24160.5,18211.94,13291.2,9056.4,5946.64,3972.04,2626.71,4508.12
"USA",1984,1,2,1843179.83,1808411.58,1806033.31,1802949.58,1791081.19,1740882.45,1689533.01,1692627.24,1584042.27,1662631.47,1664828.91,1687034.5,1768394.99,1908168.39,1902051.7,1883625.11,1852382.59,1910876.93,1923901.18,2100483.25,2157761.33,2156393.86,2151020.37,2173576.01,2184551.18,2193178.64,2177838.52,2178243.36,2023703.85,2153071.75,2071521.33,1965848.57,1920403,1853557.49,1864828.64,1820436.96,1782979.83,1845692.1,1390266.03,1468753.29,1453378.14,1456319.62,1319317.39,1237588.63,1211726.67,1166056.01,1144636.15,1117424.48,1045564.46,1108435.64,1049542.83,1029106.09,1038442.28,1076702.4,1105317.48,1081885.98,1087456.38,1094105.29,1033721.69,1069551.29,1050499.98,1023975.58,995281.33,985695.87,952840.01,906151.09,863093.63,832362.47,770940.6,745930.41,702285,666445.06,620760.72,575687.29,544972.62,501844.95,453304.66,412408.86,371499.07,334343.57,287083.1,254382.85,217497.18,192094.42,164491.63,135077.24,116573.71,98618.56,83685.31,68253.64,54216.32,42953.17,32734.65,24160.5,18211.94,13291.2,9056.4,5946.64,3972.04,2626.71,4508.12
"USA",1984,1,3,1843179.83,1808411.58,1806033.31,1802949.58,1791081.19,1740882.45,1689533.01,1692627.24,1584042.27,1662631.47,1664828.91,1687034.5,1768394.99,1908168.39,1902051.7,1883625.11,1852382.59,1910876.93,1923901.18,2100483.25,2157761.33,2156393.86,2151020.37,2173576.01,2184551.18,2193178.64,2177838.52,2178243.36,2023703.85,2153071.75,2071521.33,1965848.57,1920403,1853557.49,1864828.64,1820436.96,1782979.83,1845692.1,1390266.03,1468753.29,1453378.14,1456319.62,1319317.39,1237588.63,1211726.67,1166056.01,1144636.15,1117424.48,1045564.46,1108435.64,1049542.83,1029106.09,1038442.28,1076702.4,1105317.48,1081885.98,1087456.38,1094105.29,1033721.69,1069551.29,1050499.98,1023975.58,995281.33,985695.87,952840.01,906151.09,863093.63,832362.47,770940.6,745930.41,702285,666445.06,620760.72,575687.29,544972.62,501844.95,453304.66,412408.86,371499.07,334343.57,287083.1,254382.85,217497.18,192094.42,164491.63,135077.24,116573.71,98618.56,83685.31,68253.64,54216.32,42953.17,32734.65,24160.5,18211.94,13291.2,9056.4,5946.64,3972.04,2626.71,4508.12
"USA",1984,1,4,1843179.83,1808411.58,1806033.31,1802949.58,1791081.19,1740882.45,1689533.01,1692627.24,1584042.27,1662631.47,1664828.91,1687034.5,1768394.99,1908168.39,1902051.7,1883625.11,1852382.59,1910876.93,1923901.18,2100483.25,2157761.33,2156393.86,2151020.37,2173576.01,2184551.18,2193178.64,2177838.52,2178243.36,2023703.85,2153071.75,2071521.33,1965848.57,1920403,1853557.49,1864828.64,1820436.96,1782979.83,1845692.1,1390266.03,1468753.29,1453378.14,1456319.62,1319317.39,1237588.63,1211726.67,1166056.01,1144636.15,1117424.48,1045564.46,1108435.64,1049542.83,1029106.09,1038442.28,1076702.4,1105317.48,1081885.98,1087456.38,1094105.29,1033721.69,1069551.29,1050499.98,1023975.58,995281.33,985695.87,952840.01,906151.09,863093.63,832362.47,770940.6,745930.41,702285,666445.06,620760.72,575687.29,544972.62,501844.95,453304.66,412408.86,371499.07,334343.57,287083.1,254382.85,217497.18,192094.42,164491.63,135077.24,116573.71,98618.56,83685.31,68253.64,54216.32,42953.17,32734.65,24160.5,18211.94,13291.2,9056.4,5946.64,3972.04,2626.71,4508.12
"USA",1984,1,5,1843179.83,1808411.58,1806033.31,1802949.58,1791081.19,1740882.45,1689533.01,1692627.24,1584042.27,1662631.47,1664828.91,1687034.5,1768394.99,1908168.39,1902051.7,1883625.11,1852382.59,1910876.93,1923901.18,2100483.25,2157761.33,2156393.86,2151020.37,2173576.01,2184551.18,2193178.64,2177838.52,2178243.36,2023703.85,2153071.75,2071521.33,1965848.57,1920403,1853557.49,1864828.64,1820436.96,1782979.83,1845692.1,1390266.03,1468753.29,1453378.14,1456319.62,1319317.39,1237588.63,1211726.67,1166056.01,1144636.15,1117424.48,1045564.46,1108435.64,1049542.83,1029106.09,1038442.28,1076702.4,1105317.48,1081885.98,1087456.38,1094105.29,1033721.69,1069551.29,1050499.98,1023975.58,995281.33,985695.87,952840.01,906151.09,863093.63,832362.47,770940.6,745930.41,702285,666445.06,620760.72,575687.29,544972.62,501844.95,453304.66,412408.86,371499.07,334343.57,287083.1,254382.85,217497.18,192094.42,164491.63,135077.24,116573.71,98618.56,83685.31,68253.64,54216.32,42953.17,32734.65,24160.5,18211.94,13291.2,9056.4,5946.64,3972.04,2626.71,4508.12
"USA",1984,1,6,1843179.83,1808411.58,1806033.31,1802949.58,1791081.19,1740882.45,1689533.01,1692627.24,1584042.27,1662631.47,1664828.91,1687034.5,1768394.99,1908168.39,1902051.7,1883625.11,1852382.59,1910876.93,1923901.18,2100483.25,2157761.33,2156393.86,2151020.37,2173576.01,2184551.18,2193178.64,2177838.52,2178243.36,2023703.85,2153071.75,2071521.33,1965848.57,1920403,1853557.49,1864828.64,1820436.96,1782979.83,1845692.1,1390266.03,1468753.29,1453378.14,1456319.62,1319317.39,1237588.63,1211726.67,1166056.01,1144636.15,1117424.48,1045564.46,1108435.64,1049542.83,1029106.09,1038442.28,1076702.4,1105317.48,1081885.98,1087456.38,1094105.29,1033721.69,1069551.29,1050499.98,1023975.58,995281.33,985695.87,952840.01,906151.09,863093.63,832362.47,770940.6,745930.41,702285,666445.06,620760.72,575687.29,544972.62,501844.95,453304.66,412408.86,371499.07,334343.57,287083.1,254382.85,217497.18,192094.42,164491.63,135077.24,116573.71,98618.56,83685.31,68253.64,54216.32,42953.17,32734.65,24160.5,18211.94,13291.2,9056.4,5946.64,3972.04,2626.71,4508.12
"USA",1984,2,1,1758362.9,1724481.54,1725676.61,1724551.53,1712142.07,1664151.32,1612787.91,1613619.96,1508148.65,1583055.55,1581375.81,1610539.79,1690142.81,1823891.76,1814990,1801509.09,1770329.35,1818502.48,1861476.83,2057372.1,2113487.41,2117182.84,2119284.88,2155655.76,2167376.31,2181682.49,2172921.46,2177288.2,2031140.03,2155922.59,2089670.13,1994466.12,1951432.32,1898520.93,1894251.63,1862750.36,1836087.93,1907350.23,1441245.62,1512290.73,1506033.2,1510171.69,1366073.6,1292094.13,1257765.26,1215329.8,1199191.49,1174865.68,1097213.85,1159573.29,1117693.35,1096304.16,1115301.19,1153500.43,1191105.84,1180968.29,1197570.18,1218896.14,1166364.92,1216332.53,1210101.61,1176393.88,1148647.11,1131106.8,1117208.22,1081900.47,1046103.07,1028471.74,975131.11,974419.29,930430.12,900923.88,856698.46,813454.44,794858.61,748720.06,701292.94,662521.02,614992.86,572918.44,512937.43,473287.56,421710.41,392057.93,349476.55,299103.23,269366.87,235287.11,208186.67,176022.69,145036.72,119661.52,95260.07,73428.49,57099,42947.27,30213.42,20605.77,14365.89,9783.62,17249.95
"USA",1984,2,2,1758362.9,1724481.54,1725676.61,1724551.53,1712142.07,1664151.32,1612787.91,1613619.96,1508148.65,1583055.55,1581375.81,1610539.79,1690142.81,1823891.76,1814990,1801509.09,1770329.35,1818502.48,1861476.83,2057372.1,2113487.41,2117182.84,2119284.88,2155655.76,2167376.31,2181682.49,2172921.46,2177288.2,2031140.03,2155922.59,2089670.13,1994466.12,1951432.32,1898520.93,1894251.63,1862750.36,1836087.93,1907350.23,1441245.62,1512290.73,1506033.2,1510171.69,1366073.6,1292094.13,1257765.26,1215329.8,1199191.49,1174865.68,1097213.85,1159573.29,1117693.35,1096304.16,1115301.19,1153500.43,1191105.84,1180968.29,1197570.18,1218896.14,1166364.92,1216332.53,1210101.61,1176393.88,1148647.11,1131106.8,1117208.22,1081900.47,1046103.07,1028471.74,975131.11,974419.29,930430.12,900923.88,856698.46,813454.44,794858.61,748720.06,701292.94,662521.02,614992.86,572918.44,512937.43,473287.56,421710.41,392057.93,349476.55,299103.23,269366.87,235287.11,208186.67,176022.69,145036.72,119661.52,95260.07,73428.49,57099,42947.27,30213.42,20605.77,14365.89,9783.62,17249.95
"USA",1984,2,3,1758362.9,1724481.54,1725676.61,1724551.53,1712142.07,1664151.32,1612787.91,1613619.96,1508148.65,1583055.55,1581375.81,1610539.79,1690142.81,1823891.76,1814990,1801509.09,1770329.35,1818502.48,1861476.83,2057372.1,2113487.41,2117182.84,2119284.88,2155655.76,2167376.31,2181682.49,2172921.46,2177288.2,2031140.03,2155922.59,2089670.13,1994466.12,1951432.32,1898520.93,1894251.63,1862750.36,1836087.93,1907350.23,1441245.62,1512290.73,1506033.2,1510171.69,1366073.6,1292094.13,1257765.26,1215329.8,1199191.49,1174865.68,1097213.85,1159573.29,1117693.35,1096304.16,1115301.19,1153500.43,1191105.84,1180968.29,1197570.18,1218896.14,1166364.92,1216332.53,1210101.61,1176393.88,1148647.11,1131106.8,1117208.22,1081900.47,1046103.07,1028471.74,975131.11,974419.29,930430.12,900923.88,856698.46,813454.44,794858.61,748720.06,701292.94,662521.02,614992.86,572918.44,512937.43,473287.56,421710.41,392057.93,349476.55,299103.23,269366.87,235287.11,208186.67,176022.69,145036.72,119661.52,95260.07,73428.49,57099,42947.27,30213.42,20605.77,14365.89,9783.62,17249.95
"USA",1984,2,4,1758362.9,1724481.54,1725676.61,1724551.53,1712142.07,1664151.32,1612787.91,1613619.96,1508148.65,1583055.55,1581375.81,1610539.79,1690142.81,1823891.76,1814990,1801509.09,1770329.35,1818502.48,1861476.83,2057372.1,2113487.41,2117182.84,2119284.88,2155655.76,2167376.31,2181682.49,2172921.46,2177288.2,2031140.03,2155922.59,2089670.13,1994466.12,1951432.32,1898520.93,1894251.63,1862750.36,1836087.93,1907350.23,1441245.62,1512290.73,1506033.2,1510171.69,1366073.6,1292094.13,1257765.26,1215329.8,1199191.49,1174865.68,1097213.85,1159573.29,1117693.35,1096304.16,1115301.19,1153500.43,1191105.84,1180968.29,1197570.18,1218896.14,1166364.92,1216332.53,1210101.61,1176393.88,1148647.11,1131106.8,1117208.22,1081900.47,1046103.07,1028471.74,975131.11,974419.29,930430.12,900923.88,856698.46,813454.44,794858.61,748720.06,701292.94,662521.02,614992.86,572918.44,512937.43,473287.56,421710.41,392057.93,349476.55,299103.23,269366.87,235287.11,208186.67,176022.69,145036.72,119661.52,95260.07,73428.49,57099,42947.27,30213.42,20605.77,14365.89,9783.62,17249.95
"USA",1984,2,5,1758362.9,1724481.54,1725676.61,1724551.53,1712142.07,1664151.32,1612787.91,1613619.96,1508148.65,1583055.55,1581375.81,1610539.79,1690142.81,1823891.76,1814990,1801509.09,1770329.35,1818502.48,1861476.83,2057372.1,2113487.41,2117182.84,2119284.88,2155655.76,2167376.31,2181682.49,2172921.46,2177288.2,2031140.03,2155922.59,2089670.13,1994466.12,1951432.32,1898520.93,1894251.63,1862750.36,1836087.93,1907350.23,1441245.62,1512290.73,1506033.2,1510171.69,1366073.6,1292094.13,1257765.26,1215329.8,1199191.49,1174865.68,1097213.85,1159573.29,1117693.35,1096304.16,1115301.19,1153500.43,1191105.84,1180968.29,1197570.18,1218896.14,1166364.92,1216332.53,1210101.61,1176393.88,1148647.11,1131106.8,1117208.22,1081900.47,1046103.07,1028471.74,975131.11,974419.29,930430.12,900923.88,856698.46,813454.44,794858.61,748720.06,701292.94,662521.02,614992.86,572918.44,512937.43,473287.56,421710.41,392057.93,349476.55,299103.23,269366.87,235287.11,208186.67,176022.69,145036.72,119661.52,95260.07,73428.49,57099,42947.27,30213.42,20605.77,14365.89,9783.62,17249.95
"USA",1984,2,6,1758362.9,1724481.54,1725676.61,1724551.53,1712142.07,1664151.32,1612787.91,1613619.96,1508148.65,1583055.55,1581375.81,1610539.79,1690142.81,1823891.76,1814990,1801509.09,1770329.35,1818502.48,1861476.83,2057372.1,2113487.41,2117182.84,2119284.88,2155655.76,2167376.31,2181682.49,2172921.46,2177288.2,2031140.03,2155922.59,2089670.13,1994466.12,1951432.32,1898520.93,1894251.63,1862750.36,1836087.93,1907350.23,1441245.62,1512290.73,1506033.2,1510171.69,1366073.6,1292094.13,1257765.26,1215329.8,1199191.49,1174865.68,1097213.85,1159573.29,1117693.35,1096304.16,1115301.19,1153500.43,1191105.84,1180968.29,1197570.18,1218896.14,1166364.92,1216332.53,1210101.61,1176393.88,1148647.11,1131106.8,1117208.22,1081900.47,1046103.07,1028471.74,975131.11,974419.29,930430.12,900923.88,856698.46,813454.44,794858.61,748720.06,701292.94,662521.02,614992.86,572918.44,512937.43,473287.56,421710.41,392057.93,349476.55,299103.23,269366.87,235287.11,208186.67,176022.69,145036.72,119661.52,95260.07,73428.49,57099,42947.27,30213.42,20605.77,14365.89,9783.62,17249.95
